,gene,export,import,pair,cell_type,mean,std,n,frac_nonzero
2224,IL2RA,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,0,0.0,0.0,37999,0.0
2225,IL2RA,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,0,0.0,0.0,37999,0.0
2226,IL2RA,SLC16A4,SLC16A4,SLC16A4@SLC16A4,0,0.0,0.0,37999,0.0
2227,IL2RA,SLC29A1,SLC29A1,SLC29A1@SLC29A1,0,0.0,0.0,37999,0.0
2228,IL2RA,CD38,CD38,CD38@CD38,0,0.0,0.0,37999,0.0
2229,IL2RA,TAP1,TAP1,TAP1@TAP1,0,0.0,0.0,37999,0.0
2230,IL2RA,ATP7A,TAP1,ATP7A@TAP1,0,0.0,0.0,37999,0.0
2231,IL2RA,SLC39A8,SLC39A8,SLC39A8@SLC39A8,0,0.0,0.0,37999,0.0
2232,IL2RA,CLCN3,CLCN3,CLCN3@CLCN3,0,0.0,0.0,37999,0.0
2233,IL2RA,CD36,CD36,CD36@CD36,0,0.0,0.0,37999,0.0
2234,IL2RA,SLC2A1,SLC2A3,SLC2A1@SLC2A3,0,0.0,0.0,37999,0.0
2235,IL2RA,SLC2A3,SLC2A1,SLC2A3@SLC2A1,0,0.0,0.0,37999,0.0
2236,IL2RA,SLC2A3,SLC2A3,SLC2A3@SLC2A3,0,0.0,0.0,37999,0.0
2237,IL2RA,SLC2A1,SLC2A1,SLC2A1@SLC2A1,0,0.0,0.0,37999,0.0
2238,IL2RA,ABCB1,SLCO2B1,ABCB1@SLCO2B1,0,0.0,0.0,37999,0.0
2239,IL2RA,MSR1,MSR1,MSR1@MSR1,0,0.0,0.0,37999,0.0
2240,IL2RA,CPT1A,CD36,CPT1A@CD36,0,0.0,0.0,37999,0.0
2241,IL2RA,CD36,MSR1,CD36@MSR1,0,0.0,0.0,37999,0.0
2242,IL2RA,MSR1,CD36,MSR1@CD36,0,0.0,0.0,37999,0.0
2243,IL2RA,CPT1A,MSR1,CPT1A@MSR1,0,0.0,0.0,37999,0.0
2244,IL2RA,MSR1,CPT1A,MSR1@CPT1A,0,0.0,0.0,37999,0.0
2245,IL2RA,ABCC3,FOLR2,ABCC3@FOLR2,0,0.0,0.0,37999,0.0
2246,IL2RA,FOLR2,FOLR2,FOLR2@FOLR2,0,0.0,0.0,37999,0.0
2247,IL2RA,LRP1,LRP1,LRP1@LRP1,0,0.0,0.0,37999,0.0
2248,IL2RA,SLC11A2,SLC11A2,SLC11A2@SLC11A2,0,0.0,0.0,37999,0.0
2249,IL2RA,SLC11A2,SLC3A2,SLC11A2@SLC3A2,0,0.0,0.0,37999,0.0
2250,IL2RA,SLC3A2,SLC11A2,SLC3A2@SLC11A2,0,0.0,0.0,37999,0.0
2251,IL2RA,SLC40A1,SLC40A1,SLC40A1@SLC40A1,0,0.0,0.0,37999,0.0
2252,IL2RA,SLC7A5,SLC7A5,SLC7A5@SLC7A5,0,0.0,0.0,37999,0.0
2253,IL2RA,SLC6A17,SLC6A17,SLC6A17@SLC6A17,0,0.0,0.0,37999,0.0
2254,IL2RA,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,0,0.0,0.0,37999,0.0
2255,IL2RA,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,0,0.0,0.0,37999,0.0
2256,IL2RA,SLC29A1,SLC5A3,SLC29A1@SLC5A3,0,0.0,0.0,37999,0.0
2257,IL2RA,SLC5A3,SLC29A1,SLC5A3@SLC29A1,0,0.0,0.0,37999,0.0
2258,IL2RA,SLC5A3,SLC1A5,SLC5A3@SLC1A5,0,0.0,0.0,37999,0.0
2259,IL2RA,SLC5A3,SLC5A3,SLC5A3@SLC5A3,0,0.0,0.0,37999,0.0
2260,IL2RA,SLC1A5,SLC1A5,SLC1A5@SLC1A5,0,0.0,0.0,37999,0.0
2261,IL2RA,SLC1A5,SLC29A1,SLC1A5@SLC29A1,0,0.0,0.0,37999,0.0
2262,IL2RA,SLC29A1,SLC1A5,SLC29A1@SLC1A5,0,0.0,0.0,37999,0.0
2263,IL2RA,ABCC1,SLCO2B1,ABCC1@SLCO2B1,0,0.0,0.0,37999,0.0
2264,IL2RA,SLCO2B1,ABCC1,SLCO2B1@ABCC1,0,0.0,0.0,37999,0.0
2265,IL2RA,ABCC2,SLCO2B1,ABCC2@SLCO2B1,0,0.0,0.0,37999,0.0
2266,IL2RA,ABCC3,SLCO2B1,ABCC3@SLCO2B1,0,0.0,0.0,37999,0.0
2267,IL2RA,ABCC4,SLCO2B1,ABCC4@SLCO2B1,0,0.0,0.0,37999,0.0
2268,IL2RA,ABCA1,ABCA1,ABCA1@ABCA1,1,0.0,0.0,21161,0.0
2269,IL2RA,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,1,0.0,0.0,21161,0.0
2270,IL2RA,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,1,0.0,0.0,21161,0.0
2271,IL2RA,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,1,0.0,0.0,21161,0.0
2272,IL2RA,SLC16A4,SLC16A4,SLC16A4@SLC16A4,1,0.0,0.0,21161,0.0
2273,IL2RA,SLC29A1,SLC29A1,SLC29A1@SLC29A1,1,0.0,0.0,21161,0.0
2274,IL2RA,CD38,CD38,CD38@CD38,1,0.0,0.0,21161,0.0
2275,IL2RA,TAP1,TAP1,TAP1@TAP1,1,0.0,0.0,21161,0.0
2276,IL2RA,ATP7A,TAP1,ATP7A@TAP1,1,0.0,0.0,21161,0.0
2277,IL2RA,SLC39A8,SLC39A8,SLC39A8@SLC39A8,1,0.0,0.0,21161,0.0
2278,IL2RA,CLCN3,CLCN3,CLCN3@CLCN3,1,0.0,0.0,21161,0.0
2279,IL2RA,CD36,CD36,CD36@CD36,1,0.0,0.0,21161,0.0
2280,IL2RA,SLC2A1,SLC2A3,SLC2A1@SLC2A3,1,0.0,0.0,21161,0.0
2281,IL2RA,SLC2A3,SLC2A1,SLC2A3@SLC2A1,1,0.0,0.0,21161,0.0
2282,IL2RA,SLC2A3,SLC2A3,SLC2A3@SLC2A3,1,0.0,0.0,21161,0.0
2283,IL2RA,SLC2A1,SLC2A1,SLC2A1@SLC2A1,1,0.0,0.0,21161,0.0
2284,IL2RA,ABCB1,SLCO2B1,ABCB1@SLCO2B1,1,0.0,0.0,21161,0.0
2285,IL2RA,MSR1,MSR1,MSR1@MSR1,1,0.0,0.0,21161,0.0
2286,IL2RA,CPT1A,CD36,CPT1A@CD36,1,0.0,0.0,21161,0.0
2287,IL2RA,CD36,MSR1,CD36@MSR1,1,0.0,0.0,21161,0.0
2288,IL2RA,MSR1,CD36,MSR1@CD36,1,0.0,0.0,21161,0.0
2289,IL2RA,CPT1A,MSR1,CPT1A@MSR1,1,0.0,0.0,21161,0.0
2290,IL2RA,MSR1,CPT1A,MSR1@CPT1A,1,0.0,0.0,21161,0.0
2291,IL2RA,ABCC3,FOLR2,ABCC3@FOLR2,1,0.0,0.0,21161,0.0
2292,IL2RA,FOLR2,FOLR2,FOLR2@FOLR2,1,0.0,0.0,21161,0.0
2293,IL2RA,LRP1,LRP1,LRP1@LRP1,1,0.0,0.0,21161,0.0
2294,IL2RA,SLC11A2,SLC11A2,SLC11A2@SLC11A2,1,0.0,0.0,21161,0.0
2295,IL2RA,SLC11A2,SLC3A2,SLC11A2@SLC3A2,1,0.0,0.0,21161,0.0
2296,IL2RA,SLC3A2,SLC11A2,SLC3A2@SLC11A2,1,0.0,0.0,21161,0.0
2297,IL2RA,SLC40A1,SLC40A1,SLC40A1@SLC40A1,1,0.0,0.0,21161,0.0
2298,IL2RA,SLC7A5,SLC7A5,SLC7A5@SLC7A5,1,0.0,0.0,21161,0.0
2299,IL2RA,SLC6A17,SLC6A17,SLC6A17@SLC6A17,1,0.0,0.0,21161,0.0
2300,IL2RA,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,1,0.0,0.0,21161,0.0
2301,IL2RA,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,1,0.0,0.0,21161,0.0
2302,IL2RA,SLC29A1,SLC5A3,SLC29A1@SLC5A3,1,0.0,0.0,21161,0.0
2303,IL2RA,SLC5A3,SLC29A1,SLC5A3@SLC29A1,1,0.0,0.0,21161,0.0
2304,IL2RA,SLC5A3,SLC1A5,SLC5A3@SLC1A5,1,0.0,0.0,21161,0.0
2305,IL2RA,SLC5A3,SLC5A3,SLC5A3@SLC5A3,1,0.0,0.0,21161,0.0
2306,IL2RA,SLC1A5,SLC1A5,SLC1A5@SLC1A5,1,0.0,0.0,21161,0.0
2307,IL2RA,SLC1A5,SLC29A1,SLC1A5@SLC29A1,1,0.0,0.0,21161,0.0
2308,IL2RA,SLC29A1,SLC1A5,SLC29A1@SLC1A5,1,0.0,0.0,21161,0.0
2309,IL2RA,ABCC1,SLCO2B1,ABCC1@SLCO2B1,1,0.0,0.0,21161,0.0
2310,IL2RA,SLCO2B1,ABCC1,SLCO2B1@ABCC1,1,0.0,0.0,21161,0.0
2311,IL2RA,ABCC2,SLCO2B1,ABCC2@SLCO2B1,1,0.0,0.0,21161,0.0
2312,IL2RA,ABCC3,SLCO2B1,ABCC3@SLCO2B1,1,0.0,0.0,21161,0.0
2313,IL2RA,ABCC4,SLCO2B1,ABCC4@SLCO2B1,1,0.0,0.0,21161,0.0
2314,IL2RA,ABCA1,ABCA1,ABCA1@ABCA1,2,-0.00014178036,3.213893e-05,19889,1.0
2315,IL2RA,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,2,0.0012838314,0.00021459768,19889,1.0
2316,IL2RA,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,2,-1.7170997e-06,7.35328e-07,19889,1.0
2317,IL2RA,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,2,0.008855794,0.0003337627,19889,1.0
2318,IL2RA,SLC16A4,SLC16A4,SLC16A4@SLC16A4,2,-5.2933746e-09,1.0227508e-09,19889,1.0
2319,IL2RA,SLC29A1,SLC29A1,SLC29A1@SLC29A1,2,2.0408379e-05,6.319001e-06,19889,1.0
2320,IL2RA,CD38,CD38,CD38@CD38,2,2.6381671e-05,1.0159685e-05,19889,1.0
2321,IL2RA,TAP1,TAP1,TAP1@TAP1,2,-4.962432e-05,2.5901607e-05,19889,1.0
2322,IL2RA,ATP7A,TAP1,ATP7A@TAP1,2,-3.1906627e-06,9.520766e-07,19889,1.0
2323,IL2RA,SLC39A8,SLC39A8,SLC39A8@SLC39A8,2,-7.735999e-06,2.5962702e-06,19889,1.0
2324,IL2RA,CLCN3,CLCN3,CLCN3@CLCN3,2,-1.083483e-06,3.705083e-07,19889,1.0
2325,IL2RA,CD36,CD36,CD36@CD36,2,-0.00020248938,9.189966e-05,19889,1.0
2326,IL2RA,SLC2A1,SLC2A3,SLC2A1@SLC2A3,2,-0.0004959783,0.00019853965,19889,1.0
2327,IL2RA,SLC2A3,SLC2A1,SLC2A3@SLC2A1,2,-0.00038985323,0.00013869094,19889,1.0
2328,IL2RA,SLC2A3,SLC2A3,SLC2A3@SLC2A3,2,-0.0013813502,0.00017787097,19889,1.0
2329,IL2RA,SLC2A1,SLC2A1,SLC2A1@SLC2A1,2,-0.00011452904,2.714447e-05,19889,1.0
2330,IL2RA,ABCB1,SLCO2B1,ABCB1@SLCO2B1,2,0.000116575764,3.4989655e-05,19889,1.0
2331,IL2RA,MSR1,MSR1,MSR1@MSR1,2,-0.00028271732,0.0002420648,19889,1.0
2332,IL2RA,CPT1A,CD36,CPT1A@CD36,2,0.00012513,5.573515e-05,19889,1.0
2333,IL2RA,CD36,MSR1,CD36@MSR1,2,-0.00018426089,9.394394e-05,19889,1.0
2334,IL2RA,MSR1,CD36,MSR1@CD36,2,-0.00038826693,0.00022071572,19889,1.0
2335,IL2RA,CPT1A,MSR1,CPT1A@MSR1,2,0.0004401305,0.00018687274,19889,1.0
2336,IL2RA,MSR1,CPT1A,MSR1@CPT1A,2,-1.723276e-05,6.0932816e-06,19889,1.0
2337,IL2RA,ABCC3,FOLR2,ABCC3@FOLR2,2,6.573282e-08,1.6079728e-08,19889,1.0
2338,IL2RA,FOLR2,FOLR2,FOLR2@FOLR2,2,0.00051575404,0.0001318115,19889,1.0
2339,IL2RA,LRP1,LRP1,LRP1@LRP1,2,0.0006157824,0.00016717805,19889,1.0
2340,IL2RA,SLC11A2,SLC11A2,SLC11A2@SLC11A2,2,6.9889335e-05,3.3393946e-05,19889,1.0
2341,IL2RA,SLC11A2,SLC3A2,SLC11A2@SLC3A2,2,9.300364e-06,4.1927456e-06,19889,1.0
2342,IL2RA,SLC3A2,SLC11A2,SLC3A2@SLC11A2,2,1.6516104e-06,3.953995e-07,19889,1.0
2343,IL2RA,SLC40A1,SLC40A1,SLC40A1@SLC40A1,2,0.009721728,0.00066680415,19889,1.0
2344,IL2RA,SLC7A5,SLC7A5,SLC7A5@SLC7A5,2,-6.001627e-08,2.5982288e-08,19889,1.0
2345,IL2RA,SLC6A17,SLC6A17,SLC6A17@SLC6A17,2,-2.873246e-08,9.860869e-09,19889,1.0
2346,IL2RA,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,2,0.0002087336,7.013781e-05,19889,1.0
2347,IL2RA,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,2,-7.9180836e-08,2.0409148e-08,19889,1.0
2348,IL2RA,SLC29A1,SLC5A3,SLC29A1@SLC5A3,2,-7.0127993e-07,3.716559e-07,19889,1.0
2349,IL2RA,SLC5A3,SLC29A1,SLC5A3@SLC29A1,2,4.4477315e-07,2.1383586e-07,19889,1.0
2350,IL2RA,SLC5A3,SLC1A5,SLC5A3@SLC1A5,2,-4.3872734e-07,1.3789872e-07,19889,1.0
2351,IL2RA,SLC5A3,SLC5A3,SLC5A3@SLC5A3,2,-6.4109287e-07,1.7166242e-07,19889,1.0
2352,IL2RA,SLC1A5,SLC1A5,SLC1A5@SLC1A5,2,4.9361773e-07,2.0803094e-07,19889,1.0
2353,IL2RA,SLC1A5,SLC29A1,SLC1A5@SLC29A1,2,2.7156386e-06,6.934262e-07,19889,1.0
2354,IL2RA,SLC29A1,SLC1A5,SLC29A1@SLC1A5,2,-3.3800297e-06,8.952113e-07,19889,1.0
2355,IL2RA,ABCC1,SLCO2B1,ABCC1@SLCO2B1,2,0.00311225,0.00058181875,19889,1.0
2356,IL2RA,SLCO2B1,ABCC1,SLCO2B1@ABCC1,2,0.000121428624,3.9925122e-05,19889,1.0
2357,IL2RA,ABCC2,SLCO2B1,ABCC2@SLCO2B1,2,0.00012985789,2.832785e-05,19889,1.0
2358,IL2RA,ABCC3,SLCO2B1,ABCC3@SLCO2B1,2,5.7789748e-05,1.37851e-05,19889,1.0
2359,IL2RA,ABCC4,SLCO2B1,ABCC4@SLCO2B1,2,0.00048005008,0.00012794185,19889,1.0
2360,IL2RA,ABCA1,ABCA1,ABCA1@ABCA1,3,0.0,0.0,6530,0.0
2361,IL2RA,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,3,0.0,0.0,6530,0.0
2362,IL2RA,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,3,0.0,0.0,6530,0.0
2363,IL2RA,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,3,0.0,0.0,6530,0.0
2364,IL2RA,SLC16A4,SLC16A4,SLC16A4@SLC16A4,3,0.0,0.0,6530,0.0
2365,IL2RA,SLC29A1,SLC29A1,SLC29A1@SLC29A1,3,0.0,0.0,6530,0.0
2366,IL2RA,CD38,CD38,CD38@CD38,3,0.0,0.0,6530,0.0
2367,IL2RA,TAP1,TAP1,TAP1@TAP1,3,0.0,0.0,6530,0.0
2368,IL2RA,ATP7A,TAP1,ATP7A@TAP1,3,0.0,0.0,6530,0.0
2369,IL2RA,SLC39A8,SLC39A8,SLC39A8@SLC39A8,3,0.0,0.0,6530,0.0
2370,IL2RA,CLCN3,CLCN3,CLCN3@CLCN3,3,0.0,0.0,6530,0.0
2371,IL2RA,CD36,CD36,CD36@CD36,3,0.0,0.0,6530,0.0
2372,IL2RA,SLC2A1,SLC2A3,SLC2A1@SLC2A3,3,0.0,0.0,6530,0.0
2373,IL2RA,SLC2A3,SLC2A1,SLC2A3@SLC2A1,3,0.0,0.0,6530,0.0
2374,IL2RA,SLC2A3,SLC2A3,SLC2A3@SLC2A3,3,0.0,0.0,6530,0.0
2375,IL2RA,SLC2A1,SLC2A1,SLC2A1@SLC2A1,3,0.0,0.0,6530,0.0
2376,IL2RA,ABCB1,SLCO2B1,ABCB1@SLCO2B1,3,0.0,0.0,6530,0.0
2377,IL2RA,MSR1,MSR1,MSR1@MSR1,3,0.0,0.0,6530,0.0
2378,IL2RA,CPT1A,CD36,CPT1A@CD36,3,0.0,0.0,6530,0.0
2379,IL2RA,CD36,MSR1,CD36@MSR1,3,0.0,0.0,6530,0.0
2380,IL2RA,MSR1,CD36,MSR1@CD36,3,0.0,0.0,6530,0.0
2381,IL2RA,CPT1A,MSR1,CPT1A@MSR1,3,0.0,0.0,6530,0.0
2382,IL2RA,MSR1,CPT1A,MSR1@CPT1A,3,0.0,0.0,6530,0.0
2383,IL2RA,ABCC3,FOLR2,ABCC3@FOLR2,3,0.0,0.0,6530,0.0
2384,IL2RA,FOLR2,FOLR2,FOLR2@FOLR2,3,0.0,0.0,6530,0.0
2385,IL2RA,LRP1,LRP1,LRP1@LRP1,3,0.0,0.0,6530,0.0
2386,IL2RA,SLC11A2,SLC11A2,SLC11A2@SLC11A2,3,0.0,0.0,6530,0.0
2387,IL2RA,SLC11A2,SLC3A2,SLC11A2@SLC3A2,3,0.0,0.0,6530,0.0
2388,IL2RA,SLC3A2,SLC11A2,SLC3A2@SLC11A2,3,0.0,0.0,6530,0.0
2389,IL2RA,SLC40A1,SLC40A1,SLC40A1@SLC40A1,3,0.0,0.0,6530,0.0
2390,IL2RA,SLC7A5,SLC7A5,SLC7A5@SLC7A5,3,0.0,0.0,6530,0.0
2391,IL2RA,SLC6A17,SLC6A17,SLC6A17@SLC6A17,3,0.0,0.0,6530,0.0
2392,IL2RA,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,3,0.0,0.0,6530,0.0
2393,IL2RA,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,3,0.0,0.0,6530,0.0
2394,IL2RA,SLC29A1,SLC5A3,SLC29A1@SLC5A3,3,0.0,0.0,6530,0.0
2395,IL2RA,SLC5A3,SLC29A1,SLC5A3@SLC29A1,3,0.0,0.0,6530,0.0
2396,IL2RA,SLC5A3,SLC1A5,SLC5A3@SLC1A5,3,0.0,0.0,6530,0.0
2397,IL2RA,SLC5A3,SLC5A3,SLC5A3@SLC5A3,3,0.0,0.0,6530,0.0
2398,IL2RA,SLC1A5,SLC1A5,SLC1A5@SLC1A5,3,0.0,0.0,6530,0.0
2399,IL2RA,SLC1A5,SLC29A1,SLC1A5@SLC29A1,3,0.0,0.0,6530,0.0
2400,IL2RA,SLC29A1,SLC1A5,SLC29A1@SLC1A5,3,0.0,0.0,6530,0.0
2401,IL2RA,ABCC1,SLCO2B1,ABCC1@SLCO2B1,3,0.0,0.0,6530,0.0
2402,IL2RA,SLCO2B1,ABCC1,SLCO2B1@ABCC1,3,0.0,0.0,6530,0.0
2403,IL2RA,ABCC2,SLCO2B1,ABCC2@SLCO2B1,3,0.0,0.0,6530,0.0
2404,IL2RA,ABCC3,SLCO2B1,ABCC3@SLCO2B1,3,0.0,0.0,6530,0.0
2405,IL2RA,ABCC4,SLCO2B1,ABCC4@SLCO2B1,3,0.0,0.0,6530,0.0
2406,IL2RA,ABCA1,ABCA1,ABCA1@ABCA1,4,0.0,0.0,5688,0.0
2407,IL2RA,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,4,0.0,0.0,5688,0.0
2408,IL2RA,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,4,0.0,0.0,5688,0.0
2409,IL2RA,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,4,0.0,0.0,5688,0.0
2410,IL2RA,SLC16A4,SLC16A4,SLC16A4@SLC16A4,4,0.0,0.0,5688,0.0
2411,IL2RA,SLC29A1,SLC29A1,SLC29A1@SLC29A1,4,0.0,0.0,5688,0.0
2412,IL2RA,CD38,CD38,CD38@CD38,4,0.0,0.0,5688,0.0
2413,IL2RA,TAP1,TAP1,TAP1@TAP1,4,0.0,0.0,5688,0.0
2414,IL2RA,ATP7A,TAP1,ATP7A@TAP1,4,0.0,0.0,5688,0.0
2415,IL2RA,SLC39A8,SLC39A8,SLC39A8@SLC39A8,4,0.0,0.0,5688,0.0
2416,IL2RA,CLCN3,CLCN3,CLCN3@CLCN3,4,0.0,0.0,5688,0.0
2417,IL2RA,CD36,CD36,CD36@CD36,4,0.0,0.0,5688,0.0
2418,IL2RA,SLC2A1,SLC2A3,SLC2A1@SLC2A3,4,0.0,0.0,5688,0.0
2419,IL2RA,SLC2A3,SLC2A1,SLC2A3@SLC2A1,4,0.0,0.0,5688,0.0
2420,IL2RA,SLC2A3,SLC2A3,SLC2A3@SLC2A3,4,0.0,0.0,5688,0.0
2421,IL2RA,SLC2A1,SLC2A1,SLC2A1@SLC2A1,4,0.0,0.0,5688,0.0
2422,IL2RA,ABCB1,SLCO2B1,ABCB1@SLCO2B1,4,0.0,0.0,5688,0.0
2423,IL2RA,MSR1,MSR1,MSR1@MSR1,4,0.0,0.0,5688,0.0
2424,IL2RA,CPT1A,CD36,CPT1A@CD36,4,0.0,0.0,5688,0.0
2425,IL2RA,CD36,MSR1,CD36@MSR1,4,0.0,0.0,5688,0.0
2426,IL2RA,MSR1,CD36,MSR1@CD36,4,0.0,0.0,5688,0.0
2427,IL2RA,CPT1A,MSR1,CPT1A@MSR1,4,0.0,0.0,5688,0.0
2428,IL2RA,MSR1,CPT1A,MSR1@CPT1A,4,0.0,0.0,5688,0.0
2429,IL2RA,ABCC3,FOLR2,ABCC3@FOLR2,4,0.0,0.0,5688,0.0
2430,IL2RA,FOLR2,FOLR2,FOLR2@FOLR2,4,0.0,0.0,5688,0.0
2431,IL2RA,LRP1,LRP1,LRP1@LRP1,4,0.0,0.0,5688,0.0
2432,IL2RA,SLC11A2,SLC11A2,SLC11A2@SLC11A2,4,0.0,0.0,5688,0.0
2433,IL2RA,SLC11A2,SLC3A2,SLC11A2@SLC3A2,4,0.0,0.0,5688,0.0
2434,IL2RA,SLC3A2,SLC11A2,SLC3A2@SLC11A2,4,0.0,0.0,5688,0.0
