gene,tf,cell_type,mean,std,n
ATP1A1,NEUROG2,Endothelial_venous,-0.002004406,1.757674e-05,49
ATP1A1,NR0B1,Endothelial_venous,-0.032289587,0.00025076786,49
ATP1A1,NR2C2,Endothelial_venous,0.28428438,0.0020891563,49
ATP1A1,NR3C1,Endothelial_venous,-0.056632783,0.00054671743,49
ATP1A1,NR4A1,Endothelial_venous,-0.009969277,6.306191e-05,49
ATP1A1,NR4A3,Endothelial_venous,0.0,0.0,49
ATP1A1,NRF1,Endothelial_venous,-0.016583897,0.00014223371,49
ATP1A1,OLIG1,Endothelial_venous,0.0,0.0,49
ATP1A1,OLIG2,Endothelial_venous,0.0,0.0,49
ATP1A1,OVOL2,Endothelial_venous,0.0,0.0,49
ATP1A1,PAX1,Endothelial_venous,0.0,0.0,49
ATP1A1,PAX2,Endothelial_venous,0.0,0.0,49
ATP1A1,PAX5,Endothelial_venous,0.0,0.0,49
ATP1A1,PAX8,Endothelial_venous,0.026351199,0.0001563889,49
ATP1A1,PBX3,Endothelial_venous,-0.05051843,0.00054472004,49
