,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
150,Urea,9155.65992278602,2.1015481899682955,0.01779643620315404,0.024852838521391564,2014.007709392291,0.000999001,0.0013051464301233572,True
151,Uridine,46811.012432002215,18.528310329741206,6.1029968329042465e-77,5.815796981944047e-76,198049.2600980311,0.000999001,0.0013051464301233572,True
152,Ursocholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
153,Ursodeoxycholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
154,Ursodeoxycholic acid 3-sulfate,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
155,Varanic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
156,Vitamin C,2671.169500763357,1.0572780822755317,0.1451923465829036,0.16000789215258762,4353.086395194274,0.000999001,0.0013051464301233572,True
157,Vitamin D3,64140.54146139401,25.387527318291532,1.7316408834738803e-142,3.5065727890346075e-141,38829.31122342655,0.000999001,0.0013051464301233572,True
158,Water,168332.46437325666,10.886063146510699,6.716102156486079e-28,3.509704997905629e-27,648377.1497115028,0.000999001,0.0013051464301233572,True
159,Zinc,20466.512897786044,4.537817880509774,2.841965676797147e-06,6.770565288840262e-06,8240.280530237233,0.000999001,0.0013051464301233572,True
160,alpha-Ketoisovaleric acid,5274.652737329929,2.0877652014220214,0.018409510015845603,0.024852838521391564,1192.1414353984092,0.003996004,0.004795204661786556,True
161,alpha-Tocopherol,23206.160869117157,5.335828080971562,4.7554743139663205e-08,1.2228362521627681e-07,37000.46920374668,0.000999001,0.0013051464301233572,True
