,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
131,Prostaglandins,5283.101007698328,1.2738373754609353,0.10136052813100871,0.1150190390139106,26.61920390497926,0.35564435,0.3556443452835083,False
132,Putrescine,692.3067911188814,0.6802569815670176,0.24817087902112112,0.2719680865984889,381.7628709094029,0.045954045,0.05036059715976454,False
133,Pyruvate,12520.976487960525,12.303045096821851,4.361136818759633e-35,1.3681997862775322e-34,76253.54078229412,0.000999001,0.001389914394720741,True
134,Serotonin,21273.203403045656,5.51892698237186,1.7053793415710273e-08,2.8129968520759215e-08,136.83972895879742,0.006993007,0.009246951292368992,True
135,Sodium,164328.37530782045,10.158359946831556,1.5207473669847656e-24,3.5782290987876836e-24,2180270.0516127665,0.000999001,0.001389914394720741,True
136,Sodium_D-Glucose cotransport,-60.462975520223935,-0.059410599103721914,0.52368746444559,0.5699999613013225,0.0,0.04295704,0.047730046013991036,False
137,Sodium_calcium_potassium exchange,4934.551259234598,2.419966575779061,0.007760966876172181,0.009198182964352215,3692.6398541175663,0.001998002,0.0027558647481531933,True
138,Sodium_hydrogen exchange,4982.719811771856,2.262105012827663,0.011845457985716935,0.013935832924372865,13304.759007699398,0.000999001,0.001389914394720741,True
139,Spermine,7280.981071727187,3.5076502937022385,0.0002260414536002073,0.000273989640727524,475.98349552761937,0.04095904,0.04582829825528018,True
140,Sulfolithocholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
141,Taurocholic acid,95364.41845938562,5.2352353767103486,8.238737195099457e-08,1.3450999502203195e-07,1193088.0364172147,0.000999001,0.001389914394720741,True
142,Testosterone,59098.14437896688,8.450073000372901,1.4556036851673702e-17,2.985853713163836e-17,3363.44898476879,0.000999001,0.001389914394720741,True
143,Thiamine,710.9861296276247,0.6986112005269242,0.24239752104246592,0.26747312666754863,760.6028606127953,0.006993007,0.009246951292368992,True
144,Thymidine,48520.98303496074,23.785825001083385,2.3410815211134414e-125,1.2916311840625885e-124,446989.4544884787,0.000999001,0.001389914394720741,True
145,Thyroxine,12885.462130331889,4.818295524098138,7.239490315970971e-07,1.1356063240738778e-06,157.72209003815942,0.002997003,0.004063732922077179,True
146,Trihydroxycoprostanoic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
147,Urate,-260.4414648758575,-0.25590840223452394,0.6009892167161435,0.6124730870992545,0.0,0.051948052,0.05654209730576496,False
148,Urea,30173.17595427651,14.86462115090784,2.7965191883340492e-50,1.0169160684851087e-49,9315.29740572571,0.000999001,0.001389914394720741,True
149,Uridine,41724.00782774824,40.99778882410061,0.0,0.0,444750.7553044885,0.000999001,0.001389914394720741,True
150,Ursocholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
151,Ursodeoxycholic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
152,Ursodeoxycholic acid 3-sulfate,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
153,Varanic acid,24222.138518256004,3.927059944033711,4.299527771141895e-05,5.4597178046246284e-05,342.95830428796097,0.034965035,0.039397222055515775,True
154,Vitamin C,6817.978767624705,6.699309780504484,1.0470312789111429e-11,1.7821809002742857e-11,32807.20524589387,0.000999001,0.001389914394720741,True
155,Vitamin D3,61675.85274635358,60.60236583408272,0.0,0.0,137797.3670944434,0.000999001,0.001389914394720741,True
156,Water,96242.78116285345,12.132473781837664,3.5534786549400225e-34,1.093378047673853e-33,71691.2759639857,0.000999001,0.001389914394720741,True
157,Zinc,61728.3183711165,27.271790020920683,4.5839375816751836e-164,2.820884665646267e-163,52473.57748868234,0.000999001,0.001389914394720741,True
158,alpha-Ketoisovaleric acid,12520.976487960525,12.303045096821851,4.361136818759633e-35,1.3681997862775322e-34,76253.54078229412,0.000999001,0.001389914394720741,True
159,alpha-Tocopherol,17612.126548968103,7.3999297874354015,6.812826153430178e-14,1.2111690939431427e-13,99738.01140065608,0.000999001,0.001389914394720741,True
