,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
252,SLC15A1,SLC15A1,14549.254968786663,5.231673206442328,8.399126535493275e-08,7.506719341097115e-07,0.005743553519439414,606.7990564621389,0.000999001,0.0036945811779928745,0.005973946252821584,True
254,CD38,CD38,18193.6187518889,6.542126587009813,3.0325065094352416e-11,3.423540243546628e-10,0.0069799747518822656,4149.288470682202,0.000999001,0.0036945811779928745,0.010332064938658448,True
257,SLC12A2,SLC12A6,-4631.110876410225,-1.6267179861464742,0.948101496514523,1.0,-0.002271179392311504,21363.614246010853,0.000999001,0.0036945811779928745,0.026013490254893218,True
258,SLC12A6,SLC12A6,32363.97627150794,11.637554491747535,1.327599717211522e-31,2.588819448562468e-30,0.015578338969901918,24075.410770713886,0.000999001,0.0036945811779928745,0.027699536373326398,True
259,SCARB1,SCARB1,7215.622887110654,2.5946195188190444,0.004734784157384646,0.02334738394848291,0.0032892199354478437,2645.5265745502784,0.000999001,0.0036945811779928745,0.007186338990387812,True
268,ABCC2,ABCC2,5141.21538546617,1.8486966403706868,0.03225081454638784,0.12353213786071772,0.002044482838110319,381.35529944866994,0.014985015,0.04433497448034328,0.0030353489472889415,True
278,ABCB1,ABCC4,4802.38370191294,1.6964431868793324,0.044900990420096314,0.16605624905363206,0.00252193575418241,2981.209102526853,0.000999001,0.0036945811779928745,0.012644371031401558,True
293,ABCC4,SLC16A1,2739.0666706081847,0.9675759539810609,0.1666280955904667,0.41803188893748666,0.0012753292482485426,6874.695950273574,0.000999001,0.0036945811779928745,0.02150046863598213,True
295,ABCC1,SLCO1B3,-11880.982483921616,-4.095737331208123,0.9999789586569938,1.0,-0.005486963181263291,10798.461376249015,0.001998002,0.006968640921092251,0.004223754987332225,True
297,ABCC3,SLCO2B1,9926.080951163678,3.3237903917759413,0.00044401457110885125,0.0026828486057140447,0.004398425594714318,4146.82523575997,0.002997003,0.010204081745108678,0.027121527463428285,True
300,SLCO1B3,SLCO1B3,30866.81595179403,11.099200222254028,6.328570740695414e-29,1.1804160207644925e-27,0.018923386818636284,5362.8116039239585,0.000999001,0.0036945811779928745,0.03577189047365234,True
306,ABCC3,SLCO1B3,-94.63107248534834,-0.0328084541943257,0.5130863318143299,0.7765176543907406,-4.1932735922935e-05,941.2291216989535,0.0099900095,0.03128258442764517,0.00615593135042218,True
